Registry Number,Business Name,Entity Type,Registry Date,Associated Name Type,First Name,Middle Name,Last Name,Suffix,Not of Record Entity,Entity of Record Reg Number,Entity of Record Name,Address ,Address Continued,City,State,Zip Code
153264198,"SOLID ROCK RESOURCES, INC",DOMESTIC BUSINESS CORPORATION,03/05/2019,MAILING ADDRESS,,,,,,,,11680 GALAXY CT,,OREGON CITY,OR,97045
153264198,"SOLID ROCK RESOURCES, INC",DOMESTIC BUSINESS CORPORATION,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,11680 GALAXY CT,,OREGON CITY,OR,97045
153264198,"SOLID ROCK RESOURCES, INC",DOMESTIC BUSINESS CORPORATION,03/05/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDMERE DR NW,,SALEM,OR,97304
153263398,"CARLA F AUSTIN, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,13237 SE EVENING STAR DR,,HAPPY VALLEY,OR,97086
153263398,"CARLA F AUSTIN, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,13237 SE EVENING STAR DR,,HAPPY VALLEY,OR,97086
153263398,"CARLA F AUSTIN, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,CARLA,F,AUSTIN,,,,,13237 SE EVENING STAR DR,,HAPPY VALLEY,OR,97086
153263794,"HARBOR R. V. PARK, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,3639 MARKET ST APT4,,SAN FRANCISCO,CA,94131
153263794,"HARBOR R. V. PARK, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,98131 WEST BENHAM LANE,,BROOKINGS,OR,97415
153263794,"HARBOR R. V. PARK, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JOHN,,BABIN,,,,,517 CHETCO AVE,,BROOKINGS,OR,97415
152462397,SESSRUMNIR LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,111 SW 5TH AVE,SUITE 3400,PORTLAND,OR,97204
152462397,SESSRUMNIR LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,111 SW 5TH AVE,SUITE 3400,PORTLAND,OR,97204
152462397,SESSRUMNIR LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,27296581,MN SERVICE CORPORATION (OREGON),111 SW 5TH AVE,SUITE 3400,PORTLAND,OR,97204
153264099,ADVENTURE CATALYST LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,3833 SE 27TH AVE,,PORTLAND,OR,97202
153264099,ADVENTURE CATALYST LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3833 SE 27TH AVE,,PORTLAND,OR,97202
153264099,ADVENTURE CATALYST LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,NEIL,MICHAEL,MCLAIN,,,,,3833 SE 27TH AVE,,PORTLAND,OR,97202
153264792,BARLOW SOFTBALL,DOMESTIC NONPROFIT CORPORATION,03/05/2019,MAILING ADDRESS,,,,,,,,15409 SE OREGON TRAIL DR,,CLACKAMAS,OR,97015
153264792,BARLOW SOFTBALL,DOMESTIC NONPROFIT CORPORATION,03/05/2019,REGISTERED AGENT,TONYA,,MOFFITT,,,,,15409 SE OREGON TRAIL DR,,CLACKAMAS,OR,97015
153265195,ELEV8 CREATE,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,ALEX,,AITKEN,,,,,12822 BUCKHORN RD,,GLIDE,OR,97443
153265195,ELEV8 CREATE,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,12822 BUCKHORN RD,,GLIDE,OR,97443
153264495,"PB&J ENTERPRISES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,4814 SAMS CREEK RD,,TOLEDO,OR,97391
153264495,"PB&J ENTERPRISES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,4814 SAMS CREEK RD,,TOLEDO,OR,97391
153264495,"PB&J ENTERPRISES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,PAUL,AARON,STEENKOLK,,,,,4814 SAMS CREEK RD,,TOLEDO,OR,97391
153265096,TK SEPTIC LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,239 BETTYS LN,,SUTHERLIN,OR,97479
153265096,TK SEPTIC LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,239 BETTYS LN,,SUTHERLIN,OR,97479
153265096,TK SEPTIC LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,TOMMY,,GHASEDI,,,,,239 BETTYS LN,,SUTHERLIN,OR,97479
153265492,"MATTT, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,NORTHWEST REGISTERED AGENT LLC 513290-93,5305 RIVER RD N STE B,KEIZER,OR,97303
153265492,"MATTT, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1261 NW OVERTON ST,STE 142,PORTLAND,OR,97209
153265492,"MATTT, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,51329093,NORTHWEST REGISTERED AGENT LLC,NORTHWEST REGISTERED AGENT LLC 513290-93,5305 RIVER RD N STE B,KEIZER,OR,97303
153265591,SILVER CREEK HEMP COMPANY,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,KYLE,JAMES,JENSEN,,,,,3300 NW HELMHOLTZ,,REDMOND,OR,97756
153265591,SILVER CREEK HEMP COMPANY,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3300 NW HELMHOLTZ WAY,,REDMOND,OR,97756
153265997,TREXMOTION,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,BONG,HWAN,CHO,,,,,305 SE SHELL AVE,,DEPOE BAY,OR,97341
153265997,TREXMOTION,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,305 SE SHELL AVE,,DEPOE BAY,OR,97341
153266193,LILLIE'S ATM SERVICES,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,LILLIE,A,JONES,,,,,6624 NE 17TH AVE,,PORTLAND,OR,97203
153266193,LILLIE'S ATM SERVICES,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,6624 NE 17TH AVE,,PORTLAND,OR,97203
153265690,"RFB INDUSTRIES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,PO BOX 131,,PHILOMATH,OR,97370
153265690,"RFB INDUSTRIES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,24377 PENLAND DR,,PHILOMATH,OR,97370
153265690,"RFB INDUSTRIES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,CASSIDY,,BORDEAUX,,,,,165 SE 118TH ST,,SOUTH BEACH,OR,97366
153265393,DARE TO DECLUTTER LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,760 E 18TH STREET,,THE DALLES,OR,97058
153265393,DARE TO DECLUTTER LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,760 E 18TH STREET,,THE DALLES,OR,97058
153265393,DARE TO DECLUTTER LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,TIFFANY,R,COOKE,,,,,760 E 18TH STREET,,THE DALLES,OR,97058
153214698,OREGON HEMP SOLUTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1316 SW SPRING GARDEN,,PORTLAND,OR,97219
153214698,OREGON HEMP SOLUTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1316 SW SPRING GARDEN,,PORTLAND,OR,97219
153214698,OREGON HEMP SOLUTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,TOBIN,B,BURKE,,,,,1316 SW SPRING GARDEN,,PORTLAND,OR,97219
153265898,MILLS TRANSPORT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1219 SW 33RD ST,,REDMOND,OR,97756
153265898,MILLS TRANSPORT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1219 SW 33RD ST,,REDMOND,OR,97756
153265898,MILLS TRANSPORT LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,DANIELLE,DONNA,DIEHL,,,,,1219 SW 33RD ST,,REDMOND,OR,97756
153266698,"GC MEDIA, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,113 CAROLBROOKE PLACE,,GRANTS PASS,OR,97526
153266698,"GC MEDIA, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,113 CAROLBROOKE LN,,GRANTS PASS,OR,97526
153266698,"GC MEDIA, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JENNIFER,M,GOOD,,,,,113 CAROLBROOKE LN,,GRANTS PASS,OR,97526
153267290,LARK + CO LLC.,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1974 RABUN WAY,,CENTRAL POINT,OR,97502
153267290,LARK + CO LLC.,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1974 RABUN WAY,,CENTRAL POINT,OR,97502
153267290,LARK + CO LLC.,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,ERICA,RAE,GOTTULA,,,,,1974 RABUN WAY,,CENTRAL POINT,OR,97502
153267795,CODEC CLOUD LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1209 SW 26TH ST APT 5,,CORVALLIS,OR,97333
153267795,CODEC CLOUD LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1209 SW 26TH ST APT 5,,CORVALLIS,OR,97333
153267795,CODEC CLOUD LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,XIANG,,GU,,,,,1209 SW 26TH ST APT 5,,CORVALLIS,OR,97333
153267597,FAMILY MEAL,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,JOSHUA,B,COLE,,,,,3415 SE 116TH AVE,,PORTLAND,OR,97266
153267597,FAMILY MEAL,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3415 SE 116TH AVE,,PORTLAND,OR,97266
153267696,MOBILE IDEAS COMPANY,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,JOANNE,,DENZER,,,,,PO BOX 14741,,PORTLAND,OR,97293
153267696,MOBILE IDEAS COMPANY,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1631 SW YAMHILL STREET 310,,PORTLAND,OR,97205
153268090,CARGO SOLUTION EXPRESS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,6732 SEVEN MILE LN SE,,ALBANY,OR,97322
153268090,CARGO SOLUTION EXPRESS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,6732 SEVEN MILE LN SE,,ALBANY,OR,97322
153268090,CARGO SOLUTION EXPRESS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,SONA,,ATHWAL,,,,,6732 SEVEN MILE LN SE,,ALBANY,OR,97322
153268991,DUST-AID,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,,,,,,153191698,"SANDYSHORTS, INC.",523 NW FLAGLINE DRIVE,,BEND,OR,97703
153268991,DUST-AID,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,523 NW FLAGLINE DRIVE,,BEND,OR,97703
153269098,SQUARE CUT CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,314 S CHEHALEM ST,,NEWBERG,OR,97132
153269098,SQUARE CUT CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,314 S CHEHALEM ST,,NEWBERG,OR,97132
153269098,SQUARE CUT CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JACOB,ALAN,YOUNG,,,,,314 S CHEHALEM ST,,NEWBERG,OR,97132
153268694,LINDSY CHENEY PHOTOGRAPHY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,4250 NW 61ST ST,,REDMOND,OR,97756
153268694,LINDSY CHENEY PHOTOGRAPHY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,4250 NW 61ST ST,,REDMOND,OR,97756
153268694,LINDSY CHENEY PHOTOGRAPHY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,LINDSY,ANN,CHENEY,,,,,4250 NW 61ST ST,,REDMOND,OR,97756
153269197,SQUARE SOLUTIONS WOODCRAFTING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,314 S CHEHALEM ST,,NEWBERG,OR,97132
153269197,SQUARE SOLUTIONS WOODCRAFTING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,314 S CHEHALEM ST,,NEWBERG,OR,97132
153269197,SQUARE SOLUTIONS WOODCRAFTING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JACOB,A,YOUNG,,,,,314 S CHEHALEM ST,,NEWBERG,OR,97132
152584190,CHRISTIAN WOMEN CONNECTION,DOMESTIC NONPROFIT CORPORATION,03/05/2019,MAILING ADDRESS,,,,,,,,59469 WOODCREEK DRIVE,,SAINT HELENS,OR,97051
152584190,CHRISTIAN WOMEN CONNECTION,DOMESTIC NONPROFIT CORPORATION,03/05/2019,REGISTERED AGENT,NANCY,K,KERNUTT,,,,,59469 WOODCREEK DRIVE,,SAINT HELENS,OR,97051
153269692,WARRIOR ATHLETICS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,2025 KENNEDY DR,,NEWBERG,OR,97132
153269692,WARRIOR ATHLETICS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2025 KENNEDY DR,,NEWBERG,OR,97132
153269692,WARRIOR ATHLETICS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,MELISSA,,ALONZO,,,,,2025 KENNEDY DR,,NEWBERG,OR,97132
153269999,YAMANI KRUSE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,66305 KRUSE RD,,COOS BAY,OR,97420
153269999,YAMANI KRUSE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,98684 WEYERHOUSER LN,,COOS BAY,OR,97420
153269999,YAMANI KRUSE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,CALEB,GEORGE,KRUSE,,,,,66305 KRUSE RD,,COOS BAY,OR,97420
153270393,MAID TOO CLEAN HOME AND OFFICE SERVICE,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,HAYLEA,M,KWIATKOWSKI,,,,,1971 JOHNSON ST,,NORTH BEND,OR,97459
153270393,MAID TOO CLEAN HOME AND OFFICE SERVICE,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1971 JOHNSON ST,,NORTH BEND,OR,97459
153270997,DOVE CANYON ARTISTRY AND POETRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,281 NW OUTLOOK VISTA DR,,BEND,OR,97703
153270997,DOVE CANYON ARTISTRY AND POETRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,281 NW OUTLOOK VISTA DR,,BEND,OR,97703
153270997,DOVE CANYON ARTISTRY AND POETRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,AMANDA,,PEART,,,,,281 NW OUTLOOK VISTA DR,,BEND,OR,97703
153270898,PRISTINE REMODEL & REPAIR,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,JAROD,RYAN,WATSON,,,,,94275 NORTH WAY LANE,,NORTH BEND,OR,97459
153270898,PRISTINE REMODEL & REPAIR,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,94275 NORTH WAY LANE,,NORTH BEND,OR,97459
153271490,EZHIK DESIGN,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,DINA,,CUEVAS,,,,,768 SE 193RD AVE,APT 308,PORTLAND,OR,97233
153271490,EZHIK DESIGN,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,768 SE 193RD AVE,APT 308,PORTLAND,OR,97233
153271698,CANNACEUTICAL EXTRACTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,79844 DELIGHT VALLEY SCHOOL RD,,COTTAGE GROVE,OR,97424
153271698,CANNACEUTICAL EXTRACTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,79844 DELIGHT VALLEY SCHOOL RD,,COTTAGE GROVE,OR,97424
153271698,CANNACEUTICAL EXTRACTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,PLACIDO,,MARTINEZ,JR,,,,79844 DELIGHT VALLEY SCHOOL RD,,COTTAGE GROVE,OR,97424
153114690,COVENANT SYSTEMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,945 JUDSON ST SE,,SALEM,OR,97302
153114690,COVENANT SYSTEMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,945 JUDSON ST SE,,SALEM,OR,97302
153114690,COVENANT SYSTEMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JOSHUA,DANIEL,PICKERING,,,,,945 JUDSON ST SE,,SALEM,OR,97302
153272597,BACK ALLEY SPORTS PUB LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,409 N MAIN AVE,,GRESHAM,OR,97030
153272597,BACK ALLEY SPORTS PUB LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,409 N MAIN AVE,,GRESHAM,OR,97030
153272597,BACK ALLEY SPORTS PUB LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,66022790,"UNITED STATES CORPORATION AGENTS, INC.",2951 NW DIVISION ST STE 110,,GRESHAM,OR,97030
153272795,DECADES OF DOPE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,36 SE 72ND AVE,,PORTLAND,OR,97215
153272795,DECADES OF DOPE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,36 SE 72ND AVE,,PORTLAND,OR,97215
153272795,DECADES OF DOPE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,66022790,"UNITED STATES CORPORATION AGENTS, INC.",2951 NW DIVISION ST STE 110,,GRESHAM,OR,97030
153272894,GILLIAM PROPERTIES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1394 SKYE CT,,WEST LINN,OR,97068
153272894,GILLIAM PROPERTIES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1394 SKYE CT,,WEST LINN,OR,97068
153272894,GILLIAM PROPERTIES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,66022790,"UNITED STATES CORPORATION AGENTS, INC.",2951 NW DIVISION ST STE 110,,GRESHAM,OR,97030
153272993,GOLD STANDARD COFFEE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,3372 NE CRYSTAL SPRINGS DR,,BEND,OR,97701
153272993,GOLD STANDARD COFFEE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3372 NE CRYSTAL SPRINGS DR,,BEND,OR,97701
153272993,GOLD STANDARD COFFEE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JUSTIN,,BUSTAMANTE,,,,,3372 NE CRYSTAL SPRINGS DR,,BEND,OR,97701
153273090,"DIAMOND CARD BREAKS, LLC.",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1124 SE ALIKA AVENUE,,HILLSBORO,OR,97123
153273090,"DIAMOND CARD BREAKS, LLC.",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1124 SE ALIKA AVENUE,,HILLSBORO,OR,97123
153273090,"DIAMOND CARD BREAKS, LLC.",DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JEFFERY,S,SMITH,,,,,1124 SE ALIKA AVE,,HILLSBORO,OR,97123
153273199,A&A MERCHANDISE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,200 LEWIS AVE SPC 11,,GRANTS PASS,OR,97527
153273199,A&A MERCHANDISE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,200 LEWIS AVE SPC 11,,GRANTS PASS,OR,97527
153273199,A&A MERCHANDISE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,66022790,"UNITED STATES CORPORATION AGENTS, INC.",2951 NW DIVISION ST STE 110,,GRESHAM,OR,97030
153273496,CROSS DOT DIGITAL AND CREATIVE AGENCY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,1001 SW EMKAY DR STE 100,,BEND,OR,97702
153273496,CROSS DOT DIGITAL AND CREATIVE AGENCY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1001 SW EMKAY DR STE 100,,BEND,OR,97702
153273496,CROSS DOT DIGITAL AND CREATIVE AGENCY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,66022790,"UNITED STATES CORPORATION AGENTS, INC.",2951 NW DIVISION ST STE 110,,GRESHAM,OR,97030
153273595,PIEZO INKJET ARCHITECTURE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,8600 FRUIT FARM RD,,INDEPENDENCE,OR,97351
153273595,PIEZO INKJET ARCHITECTURE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8600 FRUIT FARM RD,,INDEPENDENCE,OR,97351
153273595,PIEZO INKJET ARCHITECTURE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,,,,,,66022790,"UNITED STATES CORPORATION AGENTS, INC.",2951 NW DIVISION ST STE 110,,GRESHAM,OR,97030
153273694,RAINBOW BRIGHT CLEANING,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,WENDY,BERNICE,ASHTON,,,,,234 SE 43RD AVE,,HILLSBORO,OR,97123
153273694,RAINBOW BRIGHT CLEANING,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,234 SE 43RD AVE,,HILLSBORO,OR,97123
152966496,FINANCIAL INSIGHTS,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,STEVEN,E,SUTHERLAND,,,,,PO BOX 488,,WEST LINN,OR,97068
152966496,FINANCIAL INSIGHTS,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5656 HOOD ST STE 104,,WEST LINN,OR,97068
153273892,1 CLEAN CAN,ASSUMED BUSINESS NAME,03/05/2019,AUTHORIZED REPRESENTATIVE,ELLIS,,HENDRIX,JR,,,,2562 N KAMIAKAN ST,,CORNELIUS,OR,97113
153273892,1 CLEAN CAN,ASSUMED BUSINESS NAME,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2562 N KAMIAKAN ST,,CORNELIUS,OR,97113
153274197,REVIVE BODY CARE PRODUCTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,MAILING ADDRESS,,,,,,,,18019 SW LOWER BOONS FERRY RD,,TIGARD,OR,97224
153274197,REVIVE BODY CARE PRODUCTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,18019 SW LOWER BOONS FERRY RD,,TIGARD,OR,97224
153274197,REVIVE BODY CARE PRODUCTS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/05/2019,REGISTERED AGENT,JESSICA,LYNN,STEELE-THORNBORROW,,,,,18019 SW LOWER BOONS FERRY RD,,TIGARD,OR,97224
